bedrooms,bathrooms,floors,waterfront,view,condition,grade,lat,long,month,house_age,is_renovated,has_basement,price_log,sqft_living_log,sqft_lot_log,sqft_living15_log,sqft_lot15_log,sqft_basement_log
2,1,1,0,0,5,7,47.5314,-122.378,11,65,0,0,12.84660987581782,6.866933284461882,8.536211197252,7.473069088032197,8.409162447202533,0.0
3,1,1,0,0,3,8,47.7651,-122.166,10,34,1,0,13.337474757021274,7.787382026484701,10.469823566229687,7.6544432264701125,9.739791459865339,0.0
3,3,2,0,0,3,8,47.5053,-122.377,7,14,0,1,13.076507902817875,7.723120092266331,8.94910546953925,7.539027055823995,8.926517509850122,6.2166061010848646
3,1,1,0,0,4,7,47.697,-122.365,5,68,0,1,13.102160670086809,7.554858521040676,9.010669176847115,7.3777589082278725,8.525558107747866,6.803505257608338
3,1,1,0,0,4,7,47.679,-122.373,6,87,0,1,13.060487973686241,7.313220387090301,8.517193191416238,7.313220387090301,8.517193191416238,5.8888779583328805
3,2,2,0,0,3,8,47.6198,-122.299,7,8,0,1,13.122363377404328,7.215239978730097,7.119635638017636,7.3901814282264295,7.115582126184454,5.3981627015177525
3,1,1,0,0,3,7,47.7367,-122.295,6,32,0,0,12.821258284620408,7.1853870155804165,8.901230352110781,7.05617528410041,8.932344569113823,0.0
2,1,1,0,0,3,7,47.6371,-122.279,3,92,0,1,13.579788224443204,7.570443252057374,8.389359819906353,7.299797366758161,8.03268487596762,6.878326468291325
4,2,2,0,0,3,8,47.6075,-122.154,6,28,0,0,13.493926933836812,7.882314918980268,9.814383077453307,7.709756864454165,9.896261507444388,0.0
4,2,2,0,0,3,9,47.6245,-122.327,5,108,1,1,13.641157170819497,8.019612794400267,7.937374696163295,7.138866999945524,7.686162303492906,6.846943139585379
3,1,1,0,0,4,7,47.4465,-122.354,6,62,0,0,12.873902018105829,7.122866658599083,9.31542084842669,7.705262474866325,9.713113662551345,0.0
3,2,1,0,0,4,7,47.7574,-122.279,8,56,0,1,13.13626628257332,7.700747794511798,9.357466436866476,7.533693709848633,9.553362539461128,6.55250788703459
3,1,1,0,0,4,6,47.5305,-122.277,11,63,0,1,12.481808646963554,7.3395376954076745,8.744009988096744,7.038783541388542,8.614682812693495,6.647688373563329
3,2,2,0,0,3,8,47.5357,-122.365,7,10,0,1,12.818551923022664,7.1853870155804165,7.428333194190806,7.1853870155804165,7.698936199813447,3.9318256327243257
3,2,2,0,0,3,9,47.4472,-122.207,8,6,0,0,13.122363377404328,8.019612794400267,8.580355766373877,8.019612794400267,8.601901919343192,0.0
2,1,1,0,0,4,7,47.6814,-122.399,4,92,0,0,13.253391639810733,6.813444599510896,8.366602832783736,7.501082124259871,8.366602832783736,0.0
4,3,1,0,0,3,8,47.3275,-122.171,3,21,0,1,12.556729517143344,7.620705086838262,8.874168090363968,7.570443252057374,8.874168090363968,6.311734809152915
2,1,1,0,0,3,7,47.687,-122.381,11,67,0,0,12.936033799212835,6.887552571664617,8.32069157104845,7.313220387090301,8.305484017727691,0.0
3,1,1,0,0,3,6,47.5525,-122.277,5,111,0,0,12.193493863323313,6.887552571664617,8.035926369891792,6.887552571664617,8.035926369891792,0.0
4,3,2,0,1,3,9,47.7211,-122.283,10,52,1,1,13.737549016494562,8.393894975071744,9.158204617555654,7.965545573129992,9.20029003612268,6.90875477931522
3,2,1,0,0,3,7,47.5565,-122.275,11,61,1,1,13.056223574899784,7.358830898342354,8.748304912379623,7.31986492980897,8.361941906144946,6.621405651764134
3,1,1,0,0,5,6,47.7232,-122.289,7,84,0,1,12.779873068457553,7.3777589082278725,8.517393171418904,7.200424892944957,8.517393171418904,6.255750041753367
4,1,1,0,0,4,7,47.6536,-122.41,8,75,0,1,13.367659733359671,7.512071245835466,8.699514748210191,7.3395376954076745,8.699514748210191,6.803505257608338
3,2,2,0,0,3,11,47.6396,-122.054,4,24,0,0,13.487006490992238,7.944492163932159,9.564512185696797,7.944492163932159,9.441452092939569,0.0
3,1,1,0,0,5,6,47.7505,-122.317,6,64,0,1,12.850554654108839,7.495541943884256,8.699514748210191,6.966024187106113,8.799058378546453,6.803505257608338
3,4,2,0,0,5,11,47.7167,-122.109,5,31,0,0,13.864300722133706,8.384804003370492,10.663568820073174,8.196987927258897,10.47517306455888,0.0
3,3,2,0,0,3,9,47.5533,-121.995,11,9,0,0,13.415032991367148,7.9996785794994505,8.224163512637862,7.904703913873747,8.199738960630786,0.0
3,1,1,0,0,3,7,47.7099,-122.35,10,72,1,0,12.89921982609012,7.432483807917119,8.80357441813497,6.984716320118266,8.686935966003333,0.0
4,3,2,0,0,3,11,47.7196,-122.048,6,27,0,0,13.721199878493033,8.303999970955196,10.829312687193204,8.234830280442056,10.61886089185424,0.0
3,1,1,0,0,3,6,47.7254,-122.175,4,84,0,0,12.591335046320818,7.1308988302963465,9.15133319139615,7.371489295214277,9.017968479328726,0.0
3,1,1,0,0,2,7,47.4349,-122.168,3,47,0,0,12.660331092405906,7.313220387090301,9.233079858945672,7.478734825567875,9.032886946579088,0.0
3,2,1,0,0,5,7,47.4898,-122.133,7,55,0,0,12.793859310432293,7.396335293800808,9.280146246220145,7.27931883541462,9.280146246220145,0.0
3,2,2,0,0,4,7,47.6029,-122.302,8,112,0,0,13.16158409055761,7.251344983372214,7.90100705199242,7.4673710669175595,8.294049640102028,0.0
3,1,1,0,0,4,6,47.6889,-122.362,10,70,0,1,13.068962600677214,7.038783541388542,8.425077902508432,7.200424892944957,8.289037098278483,5.916202062607435
4,2,2,0,0,3,7,47.6802,-122.034,3,11,0,0,13.461688683007948,8.09559870137819,8.678631537293768,7.8632667240095735,8.517193191416238,0.0
4,3,2,0,0,3,9,47.4028,-122.002,8,13,0,0,13.498056327178823,8.157657015196472,11.379359786043652,7.783224016336037,10.926963134956797,0.0
4,2,2,0,0,3,8,47.4318,-122.19,3,22,0,0,12.637855061955712,7.61085279039525,8.892473968347087,7.944492163932159,8.8934354408475,0.0
5,4,3,1,4,3,10,47.5682,-122.059,5,10,0,0,14.508657738524219,8.429454277108231,8.399085102935908,7.904703913873747,8.399085102935908,0.0
3,2,2,0,0,3,8,47.2643,-122.22,7,28,0,0,12.736700896592344,7.727535110475448,8.976767625171433,7.67786350067821,8.976767625171433,0.0
2,1,1,0,0,4,6,47.5231,-121.82,4,68,0,0,12.632973034358404,7.177782416195197,9.230142999272362,7.313220387090301,8.881836305004146,0.0
3,2,1,0,0,4,7,47.6367,-122.364,1,111,0,0,13.481435445942783,7.258412150595307,8.1886891244442,7.1308988302963465,8.1886891244442,0.0
4,3,2,0,0,2,10,47.7154,-122.161,9,33,0,1,13.764217263576723,7.9996785794994505,10.701692702991545,7.605890001053122,8.900003608959596,5.831882477283517
5,3,2,0,0,3,7,47.6833,-122.04,8,11,0,0,13.419797741298789,8.338066525518801,9.054972284742485,8.138856750696325,8.79346036105272,0.0
4,2,1,0,0,3,7,47.6909,-122.301,3,54,0,1,13.243695662571854,7.575584651557793,8.699514748210191,7.590852123688581,8.699514748210191,6.398594934535208
4,1,1,0,0,4,8,47.5172,-122.17,2,41,0,0,12.881564890851399,7.489970898834801,9.375939552625749,7.600902459542082,9.471781133222736,0.0
5,1,1,0,0,3,5,47.6499,-121.908,3,99,0,0,12.959844447906553,7.24422751560335,8.531293315795018,7.090076835776092,8.922658299524402,0.0
3,1,1,0,0,3,7,47.4771,-122.322,7,35,0,0,11.918390573078392,7.1853870155804165,10.113910539440958,7.02108396428914,9.962416620065415,0.0
4,2,1,0,0,3,8,47.3394,-122.091,2,35,0,1,12.697715449879391,7.3901814282264295,11.577982601603532,7.3901814282264295,10.555812738575819,6.042632833682381
4,2,2,0,0,3,9,47.3645,-122.126,3,17,0,0,13.005604816794133,8.045588280803528,8.915700818956903,7.9996785794994505,8.999866223762636,0.0
4,2,2,0,0,3,8,47.3045,-122.391,7,16,0,0,12.628067055589549,7.649692623711514,9.600556469321608,7.7706452341291765,9.644716823578767,0.0
3,3,3,0,0,3,8,47.6718,-122.388,8,10,0,0,13.058358047428417,7.222566018822171,7.085064293952548,7.495541943884256,7.8928255262511176,0.0
3,1,1,0,0,5,8,47.5569,-122.176,9,45,0,0,13.17115354157376,7.326465613840322,8.971448463693834,7.673223121121708,9.151439264056021,0.0
3,2,1,0,0,3,7,47.3741,-122.218,4,37,0,1,12.706847933442663,7.787382026484701,9.765603845172741,7.333023014386481,9.372544251851037,6.660575149839686
4,1,1,0,0,4,7,47.6644,-122.324,10,103,0,0,13.334243736439827,7.138866999945524,8.313852267398207,7.200424892944957,8.313852267398207,0.0
4,2,1,0,0,3,8,47.3088,-122.341,11,32,0,1,12.59642411582829,7.948031990637284,8.902455592206882,7.762170607138205,8.957768009971161,7.039660349862076
3,2,2,0,0,5,7,47.4469,-122.455,7,111,0,0,13.248176309199831,7.6324011266014535,10.740150490648064,7.402451520818244,9.988747396486952,0.0
4,2,1,0,0,3,8,47.4688,-122.009,7,37,0,1,13.15773052124162,7.878534196140362,10.459382139669696,7.824046010856292,10.479538961219825,6.769641976852503
2,1,1,0,0,3,7,47.4461,-121.769,5,37,0,0,12.621488084491506,6.927557906278317,9.126958763037132,7.326465613840322,9.169518377455928,0.0
4,2,2,0,0,3,7,47.4042,-122.213,7,16,0,0,12.611537753638338,7.696212639346407,8.99528899055931,7.878912912297133,9.05193063522854,0.0
3,1,1,0,0,4,7,47.601,-122.134,10,58,0,0,12.931461918290916,7.258412150595307,8.925321416943886,7.600902459542082,8.925321416943886,0.0
3,1,1,0,0,5,6,47.682,-122.348,8,100,0,0,12.89921982609012,7.2078598714324755,8.035926369891792,7.2078598714324755,8.035926369891792,0.0
3,1,1,0,0,4,7,47.5317,-122.387,4,74,0,0,13.190022025878143,7.162397497355718,8.83331693749932,7.352441100243583,8.759197750371365,0.0
4,2,1,0,0,5,7,47.6648,-122.363,9,99,0,1,13.226723392728571,7.426549072397305,7.8632667240095735,7.426549072397305,8.113726085970747,6.734591659972948
3,2,2,0,0,3,8,47.3861,-122.096,11,6,0,0,12.65075846679162,7.731930721948486,8.761863373274727,7.843848638152472,8.483636407887394,0.0
3,2,1,0,0,5,8,47.6063,-122.292,6,104,0,1,13.573693741384442,7.517520850603031,8.160518247477505,7.495541943884256,8.101677747454572,5.707110264748875
4,2,1,0,2,3,7,47.6891,-122.208,10,55,0,1,13.526494262499357,7.620705086838262,9.380083146563278,7.620705086838262,9.048291920021784,6.928537818164665
3,1,1,0,0,3,7,47.4973,-122.347,4,58,0,1,12.560244459250788,7.306531398939505,9.246382963323112,6.907755278982137,9.018453210312527,6.175867270105761
4,2,2,0,0,3,7,47.5406,-121.889,9,7,0,0,12.959844447906553,7.799753318287247,8.534640105019959,7.799753318287247,8.659039915644474,0.0
3,2,1,0,0,3,8,47.7675,-122.307,7,56,0,1,12.793859310432293,7.5652752818989315,9.651172623921639,7.549609165154532,9.402859753746583,6.508769136971682
3,1,1,0,0,4,7,47.5168,-122.351,5,61,0,0,12.468436909997665,7.090076835776092,8.797095076549056,7.114769448366463,8.797095076549056,0.0
3,2,1,0,0,3,7,47.5299,-122.344,5,55,0,1,12.818551923022664,7.346010209913293,9.048879705849558,7.517520850603031,8.938531648680692,5.993961427306569
4,2,1,0,0,4,8,47.3187,-122.367,8,36,0,1,12.524526376648708,7.687080155783135,9.317579122645782,7.575584651557793,9.53249633228804,6.329720905522696
3,2,3,0,0,3,8,47.6916,-122.341,9,9,0,0,12.916568464424731,7.265429723253953,7.277938572945661,7.265429723253953,7.232010331664759,0.0
2,1,1,0,0,3,8,47.6839,-122.376,4,66,0,1,13.262125319779487,7.114769448366463,8.59748202264504,7.1929342212158,8.531884740159228,5.484796933490655
3,1,2,0,3,4,8,47.6411,-122.371,4,87,0,0,14.027390916999773,7.4205789054108005,8.256347772918016,7.749322464660356,8.427706024914702,0.0
2,2,1,0,1,4,8,47.6384,-122.404,1,79,0,1,13.681979165339751,7.908387159290043,8.499640032168648,7.832014180505469,8.57602797713713,6.928537818164665
4,1,1,0,0,4,7,47.5059,-122.193,7,53,0,1,12.676076274775909,7.705262474866325,8.826294231241318,7.495541943884256,8.902455592206882,6.85751406254539
3,1,1,0,0,4,7,47.6158,-122.213,7,60,0,0,13.604789526648622,7.326465613840322,9.109525066737367,8.089482474360754,9.212338374638856,0.0
3,1,1,0,0,4,7,47.3655,-122.048,4,31,0,1,12.520883385370206,7.371489295214277,8.938531648680692,7.371489295214277,8.938531648680692,6.2166061010848646
4,1,1,0,0,3,7,47.3732,-122.217,12,55,0,1,12.387977448827787,7.299797366758161,9.161465204194046,7.371489295214277,9.02401079378469,5.8888779583328805
4,1,1,0,0,3,7,47.7314,-122.3,12,61,0,1,13.017002861746503,7.528331766707247,8.962904128092928,7.333023014386481,8.97259066827261,6.660575149839686
4,2,1,0,0,3,6,47.2718,-122.265,6,54,0,1,12.481429068291318,7.215239978730097,11.011191717882456,7.5652752818989315,10.268130666124037,5.993961427306569
3,1,1,0,0,3,6,47.4973,-122.256,4,61,0,0,12.487485104968359,7.215239978730097,8.693999567522082,7.215239978730097,8.708144074908246,0.0
4,3,1,0,2,3,7,47.512,-122.249,6,54,0,1,12.943236711506893,7.7664168980196555,8.740336742730447,7.824046010856292,8.740336742730447,6.803505257608338
3,2,2,0,0,3,8,47.7633,-122.262,8,11,0,0,12.873902018105829,7.7664168980196555,8.654691704601872,7.3777589082278725,9.122928914965213,0.0
3,2,1,0,0,3,7,47.5662,-122.364,4,106,1,1,12.971540487669746,7.528331766707247,8.922658299524402,6.907755278982137,8.517193191416238,6.836259277277067
3,2,2,0,2,4,8,47.6485,-122.121,4,28,0,0,14.181888277364392,7.874739125171811,9.18039649560311,7.878534196140362,9.566895308714338,0.0
2,1,1,0,0,4,7,47.2631,-122.019,11,18,0,0,12.601487417784837,7.154615356913663,10.5287037975555,7.687080155783135,10.786242183190828,0.0
4,2,2,0,1,3,8,47.7764,-122.386,4,27,0,1,13.38472764187182,7.753623546559746,8.884610231886873,7.705262474866325,9.116029692504942,6.594413459749778
2,1,1,0,0,3,6,47.5054,-122.261,5,64,0,0,12.180754837545884,6.579251212010101,9.798127036878302,7.1308988302963465,8.977777598745481,0.0
3,3,2,0,0,3,9,47.4316,-122.075,6,15,0,1,13.224919965729422,8.125630988477065,11.598185308921051,7.718685495198466,11.780506865715006,6.523562306149512
3,2,2,0,0,4,7,47.3627,-122.496,9,23,0,0,13.217673557208654,8.202482446576537,13.645088717864375,7.533693709848633,12.520854187863673,0.0
3,1,1,0,0,5,7,47.6846,-122.294,2,64,0,0,13.458835614025542,7.402451520818244,8.431635303054591,7.473069088032197,8.536995818712418,0.0
4,1,1,0,0,3,5,47.5163,-121.829,10,66,0,0,12.611537753638338,7.455876687491824,12.087610003994019,7.24422751560335,10.718299115460429,0.0
2,1,1,0,0,5,6,47.7352,-122.295,10,62,0,0,12.66032791780777,6.937314081223682,9.056722883310583,7.177782416195197,9.048291920021784,0.0
3,1,1,0,0,3,7,47.6627,-122.276,10,71,0,1,13.309672475709322,7.489970898834801,8.565983355585669,7.489970898834801,8.565983355585669,5.968707559985366
2,1,1,0,2,4,7,47.6403,-122.372,6,90,0,0,13.180632285528304,6.733401891837359,8.131530710604252,7.600902459542082,8.294049640102028,0.0
3,1,1,0,0,3,7,47.6991,-122.13,9,45,0,0,12.892950213076524,7.170119543449628,9.045465728785949,7.461640392208575,8.892886141190731,0.0
3,1,1,0,0,4,6,47.4917,-122.206,3,111,0,0,12.30591798049989,7.122866658599083,8.565983355585669,7.122866658599083,8.565983355585669,0.0
4,2,1,0,0,3,7,47.7354,-122.174,12,38,0,1,13.051940913107783,7.682482446534506,8.99342737041261,7.506591780070841,8.948975607841776,6.85751406254539
3,1,2,0,0,5,7,47.2053,-121.993,6,109,0,0,12.193493863323313,7.1929342212158,8.59637398929068,7.444248649496705,9.28961355287069,0.0
3,3,2,0,0,3,7,47.5325,-122.282,5,9,0,1,12.542544882151386,7.237059026124737,6.984716320118266,7.27931883541462,7.2868764117507,5.5254529391317835
2,1,1,0,0,4,6,47.5752,-122.388,10,105,0,1,12.928778628331663,7.122866658599083,8.261784679514752,7.122866658599083,8.374707543119483,5.942799375126701
2,1,1,0,0,4,7,47.5694,-122.395,8,64,0,0,13.025852477023484,6.779921907472252,8.814479000010714,7.122866658599083,8.814479000010714,0.0
4,2,1,0,0,3,8,47.719,-121.912,5,24,0,1,13.199324418540456,7.8399193600125825,12.33821432294769,7.484368643286131,10.98936914872542,6.994849985833071
5,1,1,0,0,4,7,47.2058,-121.997,6,86,0,1,12.429216196844383,7.832014180505469,8.657476736863293,7.3901814282264295,8.835646922534773,6.918695219020472
5,2,1,0,0,3,9,47.6435,-122.154,5,48,0,0,13.710150042306449,7.828038032125829,10.482653835144635,8.058327306580958,10.464159924946674,0.0
5,1,1,0,0,3,7,47.51,-122.327,5,52,0,1,12.409013489526863,7.61085279039525,8.974871170971337,7.705262474866325,9.08466376388818,6.68586094706836
3,1,1,0,0,3,7,47.3569,-122.175,10,27,0,1,12.577636201962656,7.630461261783627,8.888894669371593,7.326465613840322,8.93353229607628,6.566672429803241
2,1,1,0,0,3,6,47.507,-122.302,2,82,0,0,11.982929094215963,6.835184586147301,8.954415331137593,7.7142311448490855,9.07371849443322,0.0
2,1,1,0,4,3,8,47.5892,-122.383,3,105,1,1,14.04662227892766,7.90100705199242,8.885302512980633,7.996317231796746,8.546751993657782,6.947937068614969
2,1,1,0,0,3,7,47.7028,-122.321,3,76,0,1,12.691580461311874,6.966024187106113,8.707813551024888,7.3395376954076745,8.571491964823617,4.795790545596741
2,1,1,0,0,4,5,47.4521,-122.283,1,68,0,0,12.128111104060462,6.507277712385012,8.817297783866575,7.438383530044307,9.351839934249883,0.0
3,2,1,0,0,3,7,47.6667,-122.361,9,98,0,1,13.075271769870477,7.4673710669175595,8.515191188745565,7.438383530044307,8.517193191416238,6.68586094706836
2,1,1,0,0,2,6,47.467,-122.349,6,72,0,0,11.512925464970229,6.835184586147301,8.938925271988273,7.170119543449628,8.941283763647567,0.0
4,2,1,0,0,3,8,47.341,-122.318,5,30,0,1,12.751299696013497,7.791522819150732,9.348448774093812,7.736307096548285,9.103311799217659,6.957497370876951
4,2,1,0,1,4,7,47.4278,-122.343,3,50,0,1,13.180632285528304,7.787382026484701,9.614804979750764,7.828038032125829,9.632728147280256,6.133398042996649
3,1,1,0,0,4,6,47.4864,-122.317,6,61,0,0,12.220961258023925,7.047517221357296,8.87570644462861,7.098375638590786,8.87570644462861,0.0
4,2,2,0,0,3,7,47.6811,-122.035,10,10,0,0,13.303016877097587,7.8160138391590275,8.517193191416238,7.787382026484701,8.517193191416238,0.0
4,1,1,0,0,3,7,47.5822,-122.295,7,74,0,0,12.821258284620408,7.177782416195197,8.699514748210191,7.396335293800808,8.699514748210191,0.0
3,1,1,0,0,4,6,47.4204,-122.316,2,61,0,1,11.84939770159144,7.122866658599083,8.987196820661973,7.122866658599083,8.987196820661973,5.303304908059076
3,1,2,0,0,3,8,47.5349,-122.384,6,103,1,0,13.122363377404328,7.047517221357296,8.536995818712418,7.272398392570047,8.536995818712418,0.0
3,1,1,0,2,4,7,47.5768,-122.307,2,86,0,1,13.175335262170435,7.286191714702382,8.294049640102028,7.215239978730097,8.294049640102028,6.594413459749778
5,2,1,0,0,5,8,47.5052,-122.372,5,35,0,1,13.217491722495906,8.026170194946426,8.855805992536562,7.691656822810547,8.935903526274423,7.2868764117507
4,2,2,0,0,3,9,47.7065,-122.109,5,9,0,0,13.541073712262515,8.166216268592143,8.999001866111735,7.807916628926408,8.450198322591959,0.0
2,1,1,0,0,4,7,47.5269,-122.264,7,63,0,0,12.672946381766982,6.866933284461882,8.389359819906353,7.326465613840322,8.517193191416238,0.0
3,2,2,0,0,3,8,47.3805,-122.208,6,17,0,0,12.800227876883168,7.795646536334594,9.633252393688068,7.723120092266331,9.251098364448351,0.0
3,2,1,0,3,4,7,47.3459,-122.326,4,42,0,1,12.950388112664518,7.5652752818989315,8.412943170042439,7.346010209913293,8.412943170042439,6.19644412779452
3,1,1,0,0,4,7,47.6846,-122.386,3,70,0,0,13.444446876573442,6.993932975223189,8.294049640102028,7.326465613840322,8.294049640102028,0.0
3,2,1,0,0,5,8,47.5241,-122.039,8,61,0,1,13.369223455335854,7.933796874815411,10.367158673708655,7.24422751560335,9.605687801896062,7.039660349862076
4,1,1,0,0,3,7,47.2802,-122.211,12,36,1,1,12.380025952653611,7.408530566894626,8.83927669058535,7.3395376954076745,8.941807118363164,6.608000625296087
3,3,2,0,2,3,10,47.4036,-122.462,6,23,0,0,13.578521599828012,8.226840890408578,10.587593988443924,7.982757702011113,10.171068953280907,0.0
6,4,2,0,2,3,10,47.5696,-122.213,4,48,0,1,13.864300722133706,8.577347114235984,9.45258041898138,8.340456012916183,9.443988555935478,7.444833273892193
3,2,2,0,0,3,7,47.3663,-122.114,4,7,0,0,12.619836556453032,7.432483807917119,8.406485069431817,7.718685495198466,8.409162447202533,0.0
4,1,1,0,0,3,7,47.4658,-122.184,3,52,0,0,12.468244583811861,7.24422751560335,8.977146484808472,7.554858521040676,8.948975607841776,0.0
3,1,1,0,0,4,7,47.5829,-122.005,6,39,0,0,13.030248088496522,7.272398392570047,10.258220612237519,7.640123172695364,10.205405315014563,0.0
3,2,2,0,0,3,7,47.6827,-122.097,9,27,0,0,12.821123140353697,7.215239978730097,8.220941168281389,6.993932975223189,8.220941168281389,0.0
3,1,2,0,0,4,7,47.3484,-122.505,5,32,0,0,12.80422209746784,7.453561871643373,12.192612462345341,7.656337166430183,11.506061964948826,0.0
3,1,1,0,2,3,8,47.6624,-121.951,8,25,0,0,13.279367126213993,7.705262474866325,12.285313493338462,7.9724660159745655,12.042871130182498,0.0
3,2,2,0,0,3,7,47.3103,-122.36,10,28,0,0,12.498742259492994,7.52294091807237,8.806274284781725,7.438383530044307,8.804325112562537,0.0
5,2,2,0,0,4,8,47.6225,-122.318,9,104,0,1,13.997832114758229,7.958576903813898,8.294049640102028,7.200424892944957,7.1098794630722715,6.55250788703459
3,1,1,0,0,3,6,47.5235,-122.277,7,109,0,1,12.751299696013497,7.02108396428914,9.227787285579904,7.2078598714324755,8.922658299524402,5.303304908059076
4,2,2,0,0,3,9,47.7672,-122.306,2,22,0,0,13.197470849891134,7.757906208351747,9.895959286115337,7.5652752818989315,9.644652054641927,0.0
5,3,2,0,0,3,9,47.5654,-122.115,7,30,0,1,13.65416740755551,8.23217423638394,9.189321004752108,7.992944547318106,9.711115659888671,7.099201743553092
3,2,2,0,2,3,10,47.5709,-122.408,4,18,0,1,13.710150042306449,7.560080465021827,8.881836305004146,7.640123172695364,8.517193191416238,4.948759890378168
3,2,2,0,2,5,8,47.7011,-122.389,7,69,0,1,13.652991628466498,8.080237416216702,8.517193191416238,7.506591780070841,8.517193191416238,6.68586094706836
3,1,1,0,0,4,7,47.6224,-122.116,5,48,0,0,12.873902018105829,7.138866999945524,8.779557455883728,7.313220387090301,8.948975607841776,0.0
3,1,1,0,0,4,7,47.7451,-122.313,6,59,0,1,12.751299696013497,7.3395376954076745,8.840580188488795,7.029972911706386,8.84043543926657,6.431331081933479
3,2,2,0,0,3,8,47.5505,-121.998,6,9,0,0,13.189087009447237,7.438383530044307,8.055157731819678,7.438383530044307,8.1886891244442,0.0
6,5,2,0,0,3,7,47.5656,-122.372,11,43,0,1,13.374677306018318,8.1886891244442,8.283999304248526,7.27931883541462,8.433811582477187,7.0909098220799835
3,2,1,0,0,4,8,47.6345,-122.302,4,90,0,1,14.003234164047223,8.055157731819678,8.616133139271142,8.058327306580958,8.732304571033183,6.928537818164665
2,1,1,0,0,4,7,47.5798,-122.383,1,86,0,1,13.112313041550827,7.154615356913663,8.294049640102028,7.718685495198466,8.590815331286851,6.311734809152915
2,1,1,0,0,3,7,47.6815,-122.291,7,64,1,1,13.190022025878143,6.887552571664617,8.323608442343572,7.473069088032197,8.323608442343572,5.017279836814924
4,2,2,0,0,3,7,47.5305,-121.847,10,10,0,0,12.983101310070822,7.691656822810547,8.791486026749002,7.691656822810547,8.59711281459211,0.0
4,2,2,0,0,3,7,47.4645,-122.337,11,5,0,1,12.628067055589549,7.8119734296220225,7.5126175446745105,7.177782416195197,8.922658299524402,6.2166061010848646
4,2,2,0,0,3,9,47.6978,-122.284,6,13,0,0,13.591116224748411,7.859413154693583,8.9758830607617,7.438383530044307,8.921057018157429,0.0
4,2,2,0,0,3,9,47.6895,-122.094,11,15,0,0,13.458835614025542,7.855544677915663,9.617870014133226,8.016317898503415,9.245804036251752,0.0
3,2,2,0,0,3,8,47.6736,-122.375,5,9,0,1,13.054084536651034,7.146772179452637,7.10085190894405,7.251344983372214,7.142827401161621,5.442417710521793
3,1,1,0,0,3,6,47.4493,-122.173,4,56,0,0,12.479909311159902,7.1308988302963465,8.930626469173578,7.146772179452637,8.937875265329263,0.0
4,2,2,0,0,3,9,47.5352,-122.156,8,11,0,1,13.541073712262515,8.446770727119691,8.875846177738598,8.101677747454572,8.860357273327022,7.403061091090091
4,2,2,0,3,3,8,47.1958,-121.974,2,7,0,0,12.587927887999204,7.610357618312838,8.39728289474368,7.575584651557793,8.476371196895983,0.0
3,2,1,0,0,3,7,47.2875,-122.218,8,25,0,0,12.409013489526863,7.306531398939505,8.978282203272398,7.408530566894626,8.978282203272398,0.0
2,1,1,0,0,2,7,47.4444,-122.509,7,65,0,0,12.106252310247962,7.352441100243583,9.287949351303165,7.414572881350589,12.18888070741744,0.0
3,1,1,0,0,4,7,47.5016,-122.168,4,53,0,0,12.388394202324129,6.937314081223682,9.633252393688068,7.265429723253953,9.605081516721372,0.0
4,2,1,0,2,4,8,47.6499,-122.199,11,39,0,1,13.687677186454389,7.847762537473608,8.982309899088579,7.824046010856292,9.10597935665144,7.01301578963963
3,2,1,0,0,3,7,47.3679,-122.02,6,19,0,0,12.560244459250788,7.286191714702382,8.760453046315272,7.3777589082278725,8.740336742730447,0.0
2,1,1,0,0,3,7,47.7223,-122.321,4,65,0,0,12.917796211663054,6.646390514847729,8.702344075220351,7.4205789054108005,8.922658299524402,0.0
4,2,2,0,0,3,7,47.4849,-122.184,8,10,0,0,12.691580461311874,7.580699752224563,8.172729104865471,7.791522819150732,8.201385955238608,0.0
3,1,1,0,0,3,7,47.7748,-122.291,10,36,0,1,12.911642346088676,7.549609165154532,9.254739959272866,7.600902459542082,9.392661928770137,6.236369590203704
3,2,1,0,0,3,6,47.5328,-122.346,4,88,0,1,12.583481155855813,7.585788821732034,8.323608442343572,7.293017679772782,8.313852267398207,6.608000625296087
3,2,2,0,3,3,8,47.2119,-122.001,10,19,0,0,12.821258284620408,7.820037989458753,9.826876450164288,7.52294091807237,9.160729871422848,0.0
3,1,1,0,0,4,6,47.4759,-122.349,5,61,0,0,12.506177237980511,7.265429723253953,9.100525505968976,7.352441100243583,9.22276289197474,0.0
4,2,1,0,0,3,8,47.6835,-122.187,5,62,1,1,13.592367006650065,7.893572073504902,8.881836305004146,7.575584651557793,9.050171619823361,7.170888478512505
3,1,1,0,0,5,7,47.6656,-122.335,9,86,0,1,13.34790405331826,7.383989457978509,8.07402621612406,7.258412150595307,8.07402621612406,6.55250788703459
4,3,2,0,1,3,11,47.5396,-122.214,10,27,0,1,13.937728190688523,8.366370301681654,9.036701015565063,7.926602599181384,9.21094019204815,6.580639137284949
4,2,2,0,0,3,7,47.3666,-122.03,8,11,0,0,12.899094818276968,8.070906088787819,8.928640371201949,7.951559331155252,8.873047798971067,0.0
3,1,1,0,0,4,7,47.4181,-122.338,7,56,0,1,12.945626198904275,7.668561108015897,9.61780348274702,7.682482446534506,9.61780348274702,6.3473892096560105
4,2,2,0,0,3,10,47.6008,-122.044,7,25,0,0,13.963930563082547,8.352318548226004,10.69183127007966,8.221478947267192,10.99410127109297,0.0
